METAMODEL,PROB,NVAR,REP,NEVAL,ITER,BEST.OBJ,TOTAL.TIME.S
"DEbest","dixonpr",5,3,520,23,0.801535,0.010000
"DEbest","dixonpr",5,3,540,24,0.801535,0.010000
"DEbest","dixonpr",5,3,560,25,0.730661,0.010000
"DEbest","dixonpr",5,3,580,26,0.719233,0.010000
"DEbest","dixonpr",5,3,600,27,0.705131,0.010000
"DEbest","dixonpr",5,3,620,28,0.689514,0.010000
"DEbest","dixonpr",5,3,640,29,0.685523,0.010000
"DEbest","dixonpr",5,3,660,30,0.550387,0.010000
"DEbest","dixonpr",5,3,680,31,0.525981,0.010000
"DEbest","dixonpr",5,3,700,32,0.525981,0.010000
"DEbest","dixonpr",5,3,720,33,0.458180,0.010000
"DEbest","dixonpr",5,3,740,34,0.458180,0.010000
"DEbest","dixonpr",5,3,760,35,0.458180,0.010000
"DEbest","dixonpr",5,3,780,36,0.409348,0.010000
"DEbest","dixonpr",5,3,800,37,0.357640,0.010000
"DEbest","dixonpr",5,3,820,38,0.357640,0.010000
"DEbest","dixonpr",5,3,840,39,0.357640,0.010000
"DEbest","dixonpr",5,3,860,40,0.357640,0.010000
"DEbest","dixonpr",5,3,880,41,0.346294,0.010000
"DEbest","dixonpr",5,3,900,42,0.312861,0.020000
"DEbest","dixonpr",5,3,920,43,0.312861,0.020000
"DEbest","dixonpr",5,3,940,44,0.312861,0.020000
"DEbest","dixonpr",5,3,960,45,0.306816,0.020000
"DEbest","dixonpr",5,3,980,46,0.264136,0.020000
"DEbest","dixonpr",5,3,1000,47,0.243214,0.020000
"DEbest","dixonpr",5,3,1020,48,0.163513,0.020000
"DEbest","dixonpr",5,3,1040,49,0.126213,0.020000
"DEbest","dixonpr",5,3,1060,50,0.126213,0.020000
"DEbest","dixonpr",5,3,1080,51,0.126213,0.020000
"DEbest","dixonpr",5,3,1100,52,0.122129,0.020000
"DEbest","dixonpr",5,3,1120,53,0.095582,0.020000
"DEbest","dixonpr",5,3,1140,54,0.095582,0.020000
"DEbest","dixonpr",5,3,1160,55,0.067190,0.020000
"DEbest","dixonpr",5,3,1180,56,0.067190,0.020000
"DEbest","dixonpr",5,3,1200,57,0.032645,0.020000
"DEbest","dixonpr",5,3,1220,58,0.032645,0.020000
"DEbest","dixonpr",5,3,1240,59,0.032645,0.020000
"DEbest","dixonpr",5,3,1260,60,0.011929,0.020000
"DEbest","dixonpr",5,3,1280,61,0.011929,0.020000
"DEbest","dixonpr",5,3,1300,62,0.011929,0.020000
"DEbest","dixonpr",5,3,1320,63,0.011929,0.020000
"DEbest","dixonpr",5,3,1340,64,0.006094,0.020000
"DEbest","dixonpr",5,3,1360,65,0.006021,0.020000
"DEbest","dixonpr",5,3,1380,66,0.006021,0.020000
"DEbest","dixonpr",5,3,1400,67,0.003154,0.020000
"DEbest","dixonpr",5,3,1420,68,0.003154,0.020000
"DEbest","dixonpr",5,3,1440,69,0.001776,0.020000
"DEbest","dixonpr",5,3,1460,70,0.001776,0.020000
"DEbest","dixonpr",5,3,1480,71,0.000458,0.020000
"DEbest","dixonpr",5,3,1500,72,0.000458,0.020000
"DEbest","dixonpr",5,3,1520,73,0.000458,0.020000
"DEbest","dixonpr",5,3,1540,74,0.000458,0.020000
"DEbest","dixonpr",5,3,1560,75,0.000458,0.020000
"DEbest","dixonpr",5,3,1580,76,0.000205,0.020000
"DEbest","dixonpr",5,3,1600,77,0.000205,0.020000
"DEbest","dixonpr",5,3,1620,78,0.000163,0.020000
"DEbest","dixonpr",5,3,1640,79,0.000163,0.020000
"DEbest","dixonpr",5,3,1660,80,0.000163,0.020000
"DEbest","dixonpr",5,3,1680,81,0.000021,0.020000
"DEbest","dixonpr",5,3,1700,82,0.000021,0.020000
"DEbest","dixonpr",5,3,1720,83,0.000021,0.020000
"DEbest","dixonpr",5,3,1740,84,0.000021,0.020000
"DEbest","dixonpr",5,3,1760,85,0.000014,0.020000
"DEbest","dixonpr",5,3,1780,86,0.000006,0.020000
"DEbest","dixonpr",5,3,1800,87,0.000006,0.020000
"DEbest","dixonpr",5,3,1820,88,0.000006,0.020000
"DEbest","dixonpr",5,3,1840,89,0.000006,0.030000
"DEbest","dixonpr",5,3,1860,90,0.000003,0.030000
"DEbest","dixonpr",5,3,1880,91,0.000003,0.030000
"DEbest","dixonpr",5,3,1900,92,0.000002,0.030000
"DEbest","dixonpr",5,3,1920,93,0.000002,0.030000
"DEbest","dixonpr",5,3,1940,94,0.000001,0.030000
"DEbest","dixonpr",5,3,1960,95,0.000001,0.030000
"DEbest","dixonpr",5,3,1980,96,0.000001,0.030000
"DEbest","dixonpr",5,3,2000,97,0.000001,0.030000
"DEbest","dixonpr",5,4,80,1,5188.123447,0.000000
"DEbest","dixonpr",5,4,100,2,3230.281033,0.000000
"DEbest","dixonpr",5,4,120,3,1465.415058,0.000000
"DEbest","dixonpr",5,4,140,4,421.801333,0.000000
"DEbest","dixonpr",5,4,160,5,65.848676,0.000000
"DEbest","dixonpr",5,4,180,6,65.848676,0.000000
"DEbest","dixonpr",5,4,200,7,65.848676,0.000000
"DEbest","dixonpr",5,4,220,8,65.848676,0.000000
"DEbest","dixonpr",5,4,240,9,29.643566,0.000000
"DEbest","dixonpr",5,4,260,10,18.913770,0.000000
"DEbest","dixonpr",5,4,280,11,5.021669,0.000000
"DEbest","dixonpr",5,4,300,12,5.021669,0.000000
"DEbest","dixonpr",5,4,320,13,5.021669,0.000000
"DEbest","dixonpr",5,4,340,14,3.692175,0.000000
"DEbest","dixonpr",5,4,360,15,3.553585,0.000000
"DEbest","dixonpr",5,4,380,16,2.278360,0.000000
"DEbest","dixonpr",5,4,400,17,2.278360,0.000000
"DEbest","dixonpr",5,4,420,18,1.354318,0.000000
"DEbest","dixonpr",5,4,440,19,1.354318,0.000000
"DEbest","dixonpr",5,4,460,20,1.203849,0.000000
"DEbest","dixonpr",5,4,480,21,1.181786,0.000000
"DEbest","dixonpr",5,4,500,22,1.008737,0.000000
"DEbest","dixonpr",5,4,520,23,0.812754,0.000000
"DEbest","dixonpr",5,4,540,24,0.812754,0.000000
"DEbest","dixonpr",5,4,560,25,0.812754,0.000000
"DEbest","dixonpr",5,4,580,26,0.759293,0.000000
"DEbest","dixonpr",5,4,600,27,0.743243,0.000000
"DEbest","dixonpr",5,4,620,28,0.724850,0.000000
"DEbest","dixonpr",5,4,640,29,0.722068,0.000000
"DEbest","dixonpr",5,4,660,30,0.722068,0.000000
"DEbest","dixonpr",5,4,680,31,0.694262,0.000000
"DEbest","dixonpr",5,4,700,32,0.678823,0.000000
"DEbest","dixonpr",5,4,720,33,0.678823,0.000000
"DEbest","dixonpr",5,4,740,34,0.678823,0.000000
"DEbest","dixonpr",5,4,760,35,0.678823,0.000000
"DEbest","dixonpr",5,4,780,36,0.667849,0.000000
"DEbest","dixonpr",5,4,800,37,0.667808,0.000000
"DEbest","dixonpr",5,4,820,38,0.667808,0.000000
"DEbest","dixonpr",5,4,840,39,0.667808,0.000000
"DEbest","dixonpr",5,4,860,40,0.667808,0.000000
"DEbest","dixonpr",5,4,880,41,0.667808,0.000000
"DEbest","dixonpr",5,4,900,42,0.667808,0.000000
"DEbest","dixonpr",5,4,920,43,0.667808,0.000000
"DEbest","dixonpr",5,4,940,44,0.666837,0.000000
"DEbest","dixonpr",5,4,960,45,0.666837,0.000000
"DEbest","dixonpr",5,4,980,46,0.666804,0.000000
"DEbest","dixonpr",5,4,1000,47,0.666804,0.000000
"DEbest","dixonpr",5,4,1020,48,0.666804,0.000000
"DEbest","dixonpr",5,4,1040,49,0.666804,0.000000
"DEbest","dixonpr",5,4,1060,50,0.666774,0.000000
"DEbest","dixonpr",5,4,1080,51,0.666774,0.000000
"DEbest","dixonpr",5,4,1100,52,0.666774,0.000000
"DEbest","dixonpr",5,4,1120,53,0.666734,0.000000
"DEbest","dixonpr",5,4,1140,54,0.666720,0.000000
"DEbest","dixonpr",5,4,1160,55,0.666720,0.010000
"DEbest","dixonpr",5,4,1180,56,0.666720,0.010000
"DEbest","dixonpr",5,4,1200,57,0.666706,0.010000
"DEbest","dixonpr",5,4,1220,58,0.666706,0.010000
"DEbest","dixonpr",5,4,1240,59,0.666680,0.010000
"DEbest","dixonpr",5,4,1260,60,0.666680,0.010000
"DEbest","dixonpr",5,4,1280,61,0.666680,0.010000
"DEbest","dixonpr",5,4,1300,62,0.666680,0.010000
"DEbest","dixonpr",5,4,1320,63,0.666680,0.010000
"DEbest","dixonpr",5,4,1340,64,0.666680,0.010000
"DEbest","dixonpr",5,4,1360,65,0.666680,0.010000
"DEbest","dixonpr",5,4,1380,66,0.666679,0.010000
"DEbest","dixonpr",5,4,1400,67,0.666679,0.010000
"DEbest","dixonpr",5,4,1420,68,0.666679,0.010000
"DEbest","dixonpr",5,4,1440,69,0.666675,0.010000
"DEbest","dixonpr",5,4,1460,70,0.666675,0.010000
"DEbest","dixonpr",5,4,1480,71,0.666672,0.010000
"DEbest","dixonpr",5,4,1500,72,0.666669,0.010000
"DEbest","dixonpr",5,4,1520,73,0.666669,0.010000
"DEbest","dixonpr",5,4,1540,74,0.666669,0.010000
"DEbest","dixonpr",5,4,1560,75,0.666669,0.010000
"DEbest","dixonpr",5,4,1580,76,0.666668,0.010000
"DEbest","dixonpr",5,4,1600,77,0.666668,0.010000
"DEbest","dixonpr",5,4,1620,78,0.666667,0.010000
"DEbest","dixonpr",5,4,1640,79,0.666667,0.010000
"DEbest","dixonpr",5,4,1660,80,0.666667,0.010000
"DEbest","dixonpr",5,4,1680,81,0.666667,0.010000
"DEbest","dixonpr",5,4,1700,82,0.666667,0.010000
"DEbest","dixonpr",5,4,1720,83,0.666667,0.010000
"DEbest","dixonpr",5,4,1740,84,0.666667,0.010000
"DEbest","dixonpr",5,4,1760,85,0.666667,0.010000
"DEbest","dixonpr",5,4,1780,86,0.666667,0.010000
"DEbest","dixonpr",5,4,1800,87,0.666667,0.010000
"DEbest","dixonpr",5,4,1820,88,0.666667,0.010000
"DEbest","dixonpr",5,4,1840,89,0.666667,0.010000
"DEbest","dixonpr",5,4,1860,90,0.666667,0.010000
"DEbest","dixonpr",5,4,1880,91,0.666667,0.010000
"DEbest","dixonpr",5,4,1900,92,0.666667,0.010000
"DEbest","dixonpr",5,4,1920,93,0.666667,0.010000
"DEbest","dixonpr",5,4,1940,94,0.666667,0.010000
"DEbest","dixonpr",5,4,1960,95,0.666667,0.010000
"DEbest","dixonpr",5,4,1980,96,0.666667,0.010000
"DEbest","dixonpr",5,4,2000,97,0.666667,0.010000
"DEbest","dixonpr",5,5,80,1,1107.384282,0.000000
"DEbest","dixonpr",5,5,100,2,1107.384282,0.000000
"DEbest","dixonpr",5,5,120,3,1107.384282,0.000000
"DEbest","dixonpr",5,5,140,4,779.996388,0.000000
"DEbest","dixonpr",5,5,160,5,314.464820,0.000000
"DEbest","dixonpr",5,5,180,6,233.892495,0.000000
"DEbest","dixonpr",5,5,200,7,94.618270,0.000000
"DEbest","dixonpr",5,5,220,8,22.673451,0.010000
"DEbest","dixonpr",5,5,240,9,22.673451,0.010000
"DEbest","dixonpr",5,5,260,10,22.673451,0.010000
"DEbest","dixonpr",5,5,280,11,22.673451,0.010000
"DEbest","dixonpr",5,5,300,12,22.673451,0.010000
"DEbest","dixonpr",5,5,320,13,13.262188,0.010000
"DEbest","dixonpr",5,5,340,14,1.668698,0.010000
"DEbest","dixonpr",5,5,360,15,1.668698,0.010000
"DEbest","dixonpr",5,5,380,16,1.668698,0.010000
"DEbest","dixonpr",5,5,400,17,1.668698,0.010000
"DEbest","dixonpr",5,5,420,18,1.668698,0.010000
"DEbest","dixonpr",5,5,440,19,1.668698,0.010000
"DEbest","dixonpr",5,5,460,20,0.321584,0.010000
"DEbest","dixonpr",5,5,480,21,0.321584,0.010000
"DEbest","dixonpr",5,5,500,22,0.321584,0.010000
"DEbest","dixonpr",5,5,520,23,0.262166,0.010000
"DEbest","dixonpr",5,5,540,24,0.262166,0.010000
"DEbest","dixonpr",5,5,560,25,0.262166,0.010000
"DEbest","dixonpr",5,5,580,26,0.262166,0.010000
"DEbest","dixonpr",5,5,600,27,0.141865,0.010000
"DEbest","dixonpr",5,5,620,28,0.141865,0.010000
"DEbest","dixonpr",5,5,640,29,0.141865,0.010000
"DEbest","dixonpr",5,5,660,30,0.064721,0.010000
"DEbest","dixonpr",5,5,680,31,0.064721,0.010000
"DEbest","dixonpr",5,5,700,32,0.064721,0.010000
"DEbest","dixonpr",5,5,720,33,0.007207,0.010000
"DEbest","dixonpr",5,5,740,34,0.007207,0.010000
"DEbest","dixonpr",5,5,760,35,0.007207,0.010000
"DEbest","dixonpr",5,5,780,36,0.007207,0.010000
"DEbest","dixonpr",5,5,800,37,0.007207,0.010000
"DEbest","dixonpr",5,5,820,38,0.007207,0.010000
"DEbest","dixonpr",5,5,840,39,0.007207,0.010000
"DEbest","dixonpr",5,5,860,40,0.007207,0.010000
"DEbest","dixonpr",5,5,880,41,0.005395,0.010000
"DEbest","dixonpr",5,5,900,42,0.004433,0.010000
"DEbest","dixonpr",5,5,920,43,0.003385,0.010000
"DEbest","dixonpr",5,5,940,44,0.002970,0.010000
"DEbest","dixonpr",5,5,960,45,0.002970,0.010000
"DEbest","dixonpr",5,5,980,46,0.002970,0.010000
"DEbest","dixonpr",5,5,1000,47,0.002970,0.010000
"DEbest","dixonpr",5,5,1020,48,0.002685,0.010000
"DEbest","dixonpr",5,5,1040,49,0.002521,0.010000
"DEbest","dixonpr",5,5,1060,50,0.001158,0.010000
"DEbest","dixonpr",5,5,1080,51,0.001158,0.010000
"DEbest","dixonpr",5,5,1100,52,0.001158,0.010000
"DEbest","dixonpr",5,5,1120,53,0.001158,0.010000
"DEbest","dixonpr",5,5,1140,54,0.001158,0.010000
"DEbest","dixonpr",5,5,1160,55,0.001158,0.010000
"DEbest","dixonpr",5,5,1180,56,0.000593,0.010000
"DEbest","dixonpr",5,5,1200,57,0.000593,0.010000
"DEbest","dixonpr",5,5,1220,58,0.000593,0.010000
"DEbest","dixonpr",5,5,1240,59,0.000593,0.010000
"DEbest","dixonpr",5,5,1260,60,0.000593,0.010000
"DEbest","dixonpr",5,5,1280,61,0.000433,0.010000
"DEbest","dixonpr",5,5,1300,62,0.000433,0.010000
"DEbest","dixonpr",5,5,1320,63,0.000354,0.020000
"DEbest","dixonpr",5,5,1340,64,0.000266,0.020000
"DEbest","dixonpr",5,5,1360,65,0.000097,0.020000
"DEbest","dixonpr",5,5,1380,66,0.000097,0.020000
"DEbest","dixonpr",5,5,1400,67,0.000025,0.020000
"DEbest","dixonpr",5,5,1420,68,0.000025,0.020000
"DEbest","dixonpr",5,5,1440,69,0.000025,0.020000
"DEbest","dixonpr",5,5,1460,70,0.000018,0.020000
"DEbest","dixonpr",5,5,1480,71,0.000011,0.020000
"DEbest","dixonpr",5,5,1500,72,0.000011,0.020000
"DEbest","dixonpr",5,5,1520,73,0.000011,0.020000
"DEbest","dixonpr",5,5,1540,74,0.000009,0.020000
"DEbest","dixonpr",5,5,1560,75,0.000009,0.020000
"DEbest","dixonpr",5,5,1580,76,0.000003,0.020000
"DEbest","dixonpr",5,5,1600,77,0.000003,0.020000
"DEbest","dixonpr",5,5,1620,78,0.000003,0.020000
"DEbest","dixonpr",5,5,1640,79,0.000002,0.020000
"DEbest","dixonpr",5,5,1660,80,0.000002,0.020000
"DEbest","dixonpr",5,5,1680,81,0.000002,0.020000
"DEbest","dixonpr",5,5,1700,82,0.000002,0.020000
"DEbest","dixonpr",5,5,1720,83,0.000002,0.020000
"DEbest","dixonpr",5,5,1740,84,0.000001,0.020000
"DEbest","dixonpr",5,5,1760,85,0.000001,0.020000
"DEbest","dixonpr",5,5,1780,86,0.000001,0.020000
"DEbest","dixonpr",5,5,1800,87,0.000000,0.020000
"DEbest","dixonpr",5,5,1820,88,0.000000,0.020000
"DEbest","dixonpr",5,5,1840,89,0.000000,0.020000
"DEbest","dixonpr",5,5,1860,90,0.000000,0.020000
"DEbest","dixonpr",5,5,1880,91,0.000000,0.020000
"DEbest","dixonpr",5,5,1900,92,0.000000,0.020000
"DEbest","dixonpr",5,5,1920,93,0.000000,0.020000
"DEbest","dixonpr",5,5,1940,94,0.000000,0.020000
"DEbest","dixonpr",5,5,1960,95,0.000000,0.020000
"DEbest","dixonpr",5,5,1980,96,0.000000,0.020000
"DEbest","dixonpr",5,5,2000,97,0.000000,0.020000
"DEbest","dixonpr",10,1,80,1,76200.106039,0.000000
"DEbest","dixonpr",10,1,100,2,15562.243362,0.000000
"DEbest","dixonpr",10,1,120,3,4391.521954,0.000000
"DEbest","dixonpr",10,1,140,4,4391.521954,0.000000
"DEbest","dixonpr",10,1,160,5,4391.521954,0.000000
"DEbest","dixonpr",10,1,180,6,4190.452222,0.000000
"DEbest","dixonpr",10,1,200,7,4190.452222,0.000000
"DEbest","dixonpr",10,1,220,8,4190.452222,0.000000
"DEbest","dixonpr",10,1,240,9,4190.452222,0.000000
"DEbest","dixonpr",10,1,260,10,2232.229733,0.000000
"DEbest","dixonpr",10,1,280,11,1267.208926,0.000000
"DEbest","dixonpr",10,1,300,12,698.626093,0.000000
"DEbest","dixonpr",10,1,320,13,698.626093,0.000000
"DEbest","dixonpr",10,1,340,14,698.626093,0.000000
"DEbest","dixonpr",10,1,360,15,698.626093,0.000000
"DEbest","dixonpr",10,1,380,16,570.952988,0.000000
"DEbest","dixonpr",10,1,400,17,134.189972,0.000000
"DEbest","dixonpr",10,1,420,18,134.189972,0.000000
"DEbest","dixonpr",10,1,440,19,86.987738,0.010000
"DEbest","dixonpr",10,1,460,20,40.086390,0.010000
"DEbest","dixonpr",10,1,480,21,40.086390,0.010000
"DEbest","dixonpr",10,1,500,22,40.086390,0.010000
"DEbest","dixonpr",10,1,520,23,40.086390,0.010000
"DEbest","dixonpr",10,1,540,24,32.207627,0.010000
"DEbest","dixonpr",10,1,560,25,32.207627,0.010000
"DEbest","dixonpr",10,1,580,26,26.075162,0.010000
"DEbest","dixonpr",10,1,600,27,19.589328,0.010000
"DEbest","dixonpr",10,1,620,28,19.589328,0.010000
"DEbest","dixonpr",10,1,640,29,14.883910,0.010000
"DEbest","dixonpr",10,1,660,30,7.206027,0.010000
"DEbest","dixonpr",10,1,680,31,7.206027,0.010000
"DEbest","dixonpr",10,1,700,32,4.274266,0.010000
"DEbest","dixonpr",10,1,720,33,4.274266,0.010000
"DEbest","dixonpr",10,1,740,34,4.274266,0.010000
"DEbest","dixonpr",10,1,760,35,4.274266,0.010000
"DEbest","dixonpr",10,1,780,36,4.274266,0.010000
"DEbest","dixonpr",10,1,800,37,4.274266,0.010000
"DEbest","dixonpr",10,1,820,38,3.480859,0.010000
"DEbest","dixonpr",10,1,840,39,3.480859,0.010000
"DEbest","dixonpr",10,1,860,40,2.393206,0.010000
"DEbest","dixonpr",10,1,880,41,1.892699,0.010000
"DEbest","dixonpr",10,1,900,42,1.892699,0.010000
"DEbest","dixonpr",10,1,920,43,1.078182,0.010000
"DEbest","dixonpr",10,1,940,44,1.078182,0.010000
"DEbest","dixonpr",10,1,960,45,1.078182,0.010000
"DEbest","dixonpr",10,1,980,46,0.949220,0.010000
"DEbest","dixonpr",10,1,1000,47,0.949220,0.010000
"DEbest","dixonpr",10,1,1020,48,0.949220,0.010000
"DEbest","dixonpr",10,1,1040,49,0.949220,0.010000
"DEbest","dixonpr",10,1,1060,50,0.949220,0.010000
"DEbest","dixonpr",10,1,1080,51,0.949220,0.010000
"DEbest","dixonpr",10,1,1100,52,0.949220,0.010000
"DEbest","dixonpr",10,1,1120,53,0.943778,0.010000
"DEbest","dixonpr",10,1,1140,54,0.943778,0.010000
"DEbest","dixonpr",10,1,1160,55,0.844477,0.020000
"DEbest","dixonpr",10,1,1180,56,0.828837,0.020000
"DEbest","dixonpr",10,1,1200,57,0.797509,0.020000
"DEbest","dixonpr",10,1,1220,58,0.797509,0.020000
"DEbest","dixonpr",10,1,1240,59,0.778043,0.020000
"DEbest","dixonpr",10,1,1260,60,0.778043,0.020000
"DEbest","dixonpr",10,1,1280,61,0.761872,0.020000
"DEbest","dixonpr",10,1,1300,62,0.761872,0.020000
"DEbest","dixonpr",10,1,1320,63,0.761872,0.020000
"DEbest","dixonpr",10,1,1340,64,0.757477,0.020000
"DEbest","dixonpr",10,1,1360,65,0.757477,0.020000
"DEbest","dixonpr",10,1,1380,66,0.746708,0.020000
"DEbest","dixonpr",10,1,1400,67,0.737928,0.020000
"DEbest","dixonpr",10,1,1420,68,0.727814,0.020000
"DEbest","dixonpr",10,1,1440,69,0.727814,0.020000
"DEbest","dixonpr",10,1,1460,70,0.727814,0.020000
"DEbest","dixonpr",10,1,1480,71,0.719063,0.020000
"DEbest","dixonpr",10,1,1500,72,0.686692,0.020000
"DEbest","dixonpr",10,1,1520,73,0.686692,0.020000
"DEbest","dixonpr",10,1,1540,74,0.686692,0.020000
"DEbest","dixonpr",10,1,1560,75,0.686692,0.020000
"DEbest","dixonpr",10,1,1580,76,0.686692,0.020000
"DEbest","dixonpr",10,1,1600,77,0.686692,0.020000
"DEbest","dixonpr",10,1,1620,78,0.686692,0.020000
"DEbest","dixonpr",10,1,1640,79,0.679218,0.020000
"DEbest","dixonpr",10,1,1660,80,0.679218,0.020000
"DEbest","dixonpr",10,1,1680,81,0.679218,0.020000
"DEbest","dixonpr",10,1,1700,82,0.679218,0.020000
"DEbest","dixonpr",10,1,1720,83,0.679218,0.020000
"DEbest","dixonpr",10,1,1740,84,0.679218,0.020000
"DEbest","dixonpr",10,1,1760,85,0.676369,0.030000
"DEbest","dixonpr",10,1,1780,86,0.676369,0.030000
"DEbest","dixonpr",10,1,1800,87,0.676369,0.030000
"DEbest","dixonpr",10,1,1820,88,0.676369,0.030000
"DEbest","dixonpr",10,1,1840,89,0.676195,0.030000
"DEbest","dixonpr",10,1,1860,90,0.675329,0.030000
"DEbest","dixonpr",10,1,1880,91,0.670061,0.030000
"DEbest","dixonpr",10,1,1900,92,0.670061,0.030000
"DEbest","dixonpr",10,1,1920,93,0.670061,0.030000
"DEbest","dixonpr",10,1,1940,94,0.670061,0.030000
"DEbest","dixonpr",10,1,1960,95,0.670061,0.030000
"DEbest","dixonpr",10,1,1980,96,0.669534,0.030000
"DEbest","dixonpr",10,1,2000,97,0.667714,0.030000
"DEbest","dixonpr",10,1,2020,98,0.667714,0.030000
"DEbest","dixonpr",10,1,2040,99,0.667714,0.030000
"DEbest","dixonpr",10,1,2060,100,0.667714,0.030000
"DEbest","dixonpr",10,1,2080,101,0.667714,0.030000
"DEbest","dixonpr",10,1,2100,102,0.667714,0.030000
"DEbest","dixonpr",10,1,2120,103,0.667612,0.030000
"DEbest","dixonpr",10,1,2140,104,0.667277,0.030000
"DEbest","dixonpr",10,1,2160,105,0.667277,0.030000
"DEbest","dixonpr",10,1,2180,106,0.667179,0.030000
"DEbest","dixonpr",10,1,2200,107,0.667162,0.030000
"DEbest","dixonpr",10,1,2220,108,0.667110,0.030000
"DEbest","dixonpr",10,1,2240,109,0.666887,0.030000
"DEbest","dixonpr",10,1,2260,110,0.666887,0.040000
"DEbest","dixonpr",10,1,2280,111,0.666884,0.040000
"DEbest","dixonpr",10,1,2300,112,0.666884,0.040000
"DEbest","dixonpr",10,1,2320,113,0.666796,0.040000
"DEbest","dixonpr",10,1,2340,114,0.666796,0.040000
"DEbest","dixonpr",10,1,2360,115,0.666796,0.040000
"DEbest","dixonpr",10,1,2380,116,0.666753,0.040000
"DEbest","dixonpr",10,1,2400,117,0.666753,0.040000
"DEbest","dixonpr",10,1,2420,118,0.666753,0.040000
"DEbest","dixonpr",10,1,2440,119,0.666753,0.040000
"DEbest","dixonpr",10,1,2460,120,0.666732,0.040000
"DEbest","dixonpr",10,1,2480,121,0.666697,0.040000
"DEbest","dixonpr",10,1,2500,122,0.666697,0.040000
"DEbest","dixonpr",10,1,2520,123,0.666697,0.040000
"DEbest","dixonpr",10,1,2540,124,0.666697,0.040000
"DEbest","dixonpr",10,1,2560,125,0.666693,0.040000
"DEbest","dixonpr",10,1,2580,126,0.666693,0.040000
"DEbest","dixonpr",10,1,2600,127,0.666687,0.040000
"DEbest","dixonpr",10,1,2620,128,0.666684,0.040000
"DEbest","dixonpr",10,1,2640,129,0.666684,0.040000
"DEbest","dixonpr",10,1,2660,130,0.666683,0.040000
"DEbest","dixonpr",10,1,2680,131,0.666683,0.040000
"DEbest","dixonpr",10,1,2700,132,0.666683,0.040000
"DEbest","dixonpr",10,1,2720,133,0.666683,0.040000
"DEbest","dixonpr",10,1,2740,134,0.666683,0.040000
"DEbest","dixonpr",10,1,2760,135,0.666676,0.050000
"DEbest","dixonpr",10,1,2780,136,0.666676,0.050000
"DEbest","dixonpr",10,1,2800,137,0.666676,0.050000
"DEbest","dixonpr",10,1,2820,138,0.666676,0.050000
"DEbest","dixonpr",10,1,2840,139,0.666676,0.050000
"DEbest","dixonpr",10,1,2860,140,0.666676,0.050000
"DEbest","dixonpr",10,1,2880,141,0.666676,0.050000
"DEbest","dixonpr",10,1,2900,142,0.666676,0.050000
"DEbest","dixonpr",10,1,2920,143,0.666676,0.050000
"DEbest","dixonpr",10,1,2940,144,0.666673,0.050000
"DEbest","dixonpr",10,1,2960,145,0.666670,0.050000
"DEbest","dixonpr",10,1,2980,146,0.666670,0.050000
"DEbest","dixonpr",10,1,3000,147,0.666670,0.050000
"DEbest","dixonpr",10,2,80,1,84853.904388,0.000000
"DEbest","dixonpr",10,2,100,2,26847.740385,0.000000
"DEbest","dixonpr",10,2,120,3,9696.743452,0.000000
"DEbest","dixonpr",10,2,140,4,9696.743452,0.000000
"DEbest","dixonpr",10,2,160,5,9696.743452,0.000000
"DEbest","dixonpr",10,2,180,6,9696.743452,0.000000
"DEbest","dixonpr",10,2,200,7,6277.974873,0.000000
"DEbest","dixonpr",10,2,220,8,6277.974873,0.000000
"DEbest","dixonpr",10,2,240,9,2553.677550,0.000000
"DEbest","dixonpr",10,2,260,10,2078.850801,0.010000
"DEbest","dixonpr",10,2,280,11,1315.762622,0.010000
"DEbest","dixonpr",10,2,300,12,1315.762622,0.010000
"DEbest","dixonpr",10,2,320,13,1315.762622,0.010000
"DEbest","dixonpr",10,2,340,14,544.487077,0.010000
"DEbest","dixonpr",10,2,360,15,373.066895,0.010000
"DEbest","dixonpr",10,2,380,16,373.066895,0.010000
"DEbest","dixonpr",10,2,400,17,373.066895,0.010000
"DEbest","dixonpr",10,2,420,18,373.066895,0.010000
"DEbest","dixonpr",10,2,440,19,373.066895,0.010000
"DEbest","dixonpr",10,2,460,20,107.532302,0.010000
"DEbest","dixonpr",10,2,480,21,107.532302,0.010000
"DEbest","dixonpr",10,2,500,22,31.940854,0.010000
"DEbest","dixonpr",10,2,520,23,22.945110,0.010000
"DEbest","dixonpr",10,2,540,24,22.945110,0.010000
"DEbest","dixonpr",10,2,560,25,22.945110,0.010000
"DEbest","dixonpr",10,2,580,26,22.945110,0.010000
"DEbest","dixonpr",10,2,600,27,21.932977,0.010000
"DEbest","dixonpr",10,2,620,28,12.805214,0.010000
"DEbest","dixonpr",10,2,640,29,10.945925,0.010000
"DEbest","dixonpr",10,2,660,30,10.945925,0.010000
"DEbest","dixonpr",10,2,680,31,10.708499,0.010000
"DEbest","dixonpr",10,2,700,32,10.708499,0.010000
"DEbest","dixonpr",10,2,720,33,7.767681,0.010000
"DEbest","dixonpr",10,2,740,34,4.458742,0.010000
"DEbest","dixonpr",10,2,760,35,4.458742,0.010000
"DEbest","dixonpr",10,2,780,36,2.493166,0.010000
"DEbest","dixonpr",10,2,800,37,2.493166,0.010000
"DEbest","dixonpr",10,2,820,38,2.493166,0.010000
"DEbest","dixonpr",10,2,840,39,2.493166,0.010000
